1772585769,KXPCECORE-26OCT-T0.2,46
1772585769,KXPCECORE-26OCT-T0.1,71
1772585769,KXPCECORE-26OCT-T0.0,91
1772585797,KXU3-26FEB-T4.7,0
1772585797,KXU3-26FEB-T4.6,1
1772585797,KXU3-26FEB-T4.5,2
1772585797,KXU3-26FEB-T4.4,9
1772585797,KXU3-26FEB-T4.3,45
1772585797,KXU3-26FEB-T4.2,73
1772585797,KXU3-26FEB-T4.1,94
1772585797,KXU3-26FEB-T4.0,98
1772585797,KXU3-26FEB-T3.9,99
1772585797,KXU3-26FEB-T3.8,99
1772585797,KXGDP-26APR30-T4.5,6
1772585797,KXGDP-26APR30-T4.0,15
1772585797,KXGDP-26APR30-T3.5,27
1772585797,KXGDP-26APR30-T3.0,41
1772585797,KXGDP-26APR30-T2.5,49
1772585797,KXGDP-26APR30-T2.0,62
1772585797,KXGDP-26APR30-T1.5,73
1772585797,KXGDP-26APR30-T1.0,83
1772585797,KXPCECORE-26NOV-T0.4,0
1772585797,KXPCECORE-26NOV-T0.3,19
1772585797,KXPCECORE-26NOV-T0.2,45
1772585797,KXPCECORE-26NOV-T0.1,70
1772585797,KXPCECORE-26NOV-T0.0,90
1772585797,KXPCECORE-26OCT-T0.4,1
1772585797,KXPCECORE-26OCT-T0.3,21
1772585797,KXPCECORE-26OCT-T0.2,46
1772585797,KXPCECORE-26OCT-T0.1,71
1772585797,KXPCECORE-26OCT-T0.0,91
1772586101,KXU3-26FEB-T4.7,0
1772586101,KXU3-26FEB-T4.6,1
1772586101,KXU3-26FEB-T4.5,2
1772586101,KXU3-26FEB-T4.4,9
1772586101,KXU3-26FEB-T4.3,45
1772586101,KXU3-26FEB-T4.2,73
1772586101,KXU3-26FEB-T4.1,94
1772586101,KXU3-26FEB-T4.0,98
1772586101,KXU3-26FEB-T3.9,99
1772586101,KXU3-26FEB-T3.8,99
1772586101,KXGDP-26APR30-T4.5,6
1772586101,KXGDP-26APR30-T4.0,15
1772586101,KXGDP-26APR30-T3.5,27
1772586101,KXGDP-26APR30-T3.0,41
1772586101,KXGDP-26APR30-T2.5,49
1772586101,KXGDP-26APR30-T2.0,62
1772586101,KXGDP-26APR30-T1.5,73
1772586101,KXGDP-26APR30-T1.0,83
1772586101,KXPCECORE-26NOV-T0.4,0
1772586101,KXPCECORE-26NOV-T0.3,19
1772586101,KXPCECORE-26NOV-T0.2,45
1772586101,KXPCECORE-26NOV-T0.1,70
1772586101,KXPCECORE-26NOV-T0.0,90
1772586101,KXPCECORE-26OCT-T0.4,1
